schema_version,run_id,dataset_id,method_id,model,retriever_id,retriever,params_hash,method_params_json,llm_temperature,llm_max_tokens,metric,value,num_queries,total_time_seconds,querygym_version,run_file_path
1,63ce7820d8cbb9e9,msmarco-v1-passage.trecdl2019,genqr,openai/gpt-4.1,splade-pp,SPLADE++,fd6cdfaf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.9333,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr/openai/gpt-4.1/splade-pp/fd6cdfaf.json
1,ae08cd5eac095127,msmarco-v1-passage.trecdl2019,genqr,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,a1f3d2cf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6587,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr/openai/gpt-4.1-nano/bge-base-en-v1.5/a1f3d2cf.json
1,ae08cd5eac095127,msmarco-v1-passage.trecdl2019,genqr,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,a1f3d2cf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8493,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr/openai/gpt-4.1-nano/bge-base-en-v1.5/a1f3d2cf.json
1,c8a5a2d5dc9b8cb4,msmarco-v1-passage.trecdl2019,genqr,openai/gpt-4.1-nano,bm25,BM25,a1f3d2cf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4389,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr/openai/gpt-4.1-nano/bm25/a1f3d2cf.json
1,c8a5a2d5dc9b8cb4,msmarco-v1-passage.trecdl2019,genqr,openai/gpt-4.1-nano,bm25,BM25,a1f3d2cf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.736,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr/openai/gpt-4.1-nano/bm25/a1f3d2cf.json
1,7bd26a175c531f17,msmarco-v1-passage.trecdl2019,genqr,openai/gpt-4.1-nano,splade-pp,SPLADE++,a1f3d2cf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6351,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr/openai/gpt-4.1-nano/splade-pp/a1f3d2cf.json
1,7bd26a175c531f17,msmarco-v1-passage.trecdl2019,genqr,openai/gpt-4.1-nano,splade-pp,SPLADE++,a1f3d2cf,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.9162,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr/openai/gpt-4.1-nano/splade-pp/a1f3d2cf.json
1,24cf5c1f48edb902,msmarco-v1-passage.trecdl2019,genqr_ensemble,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,4d5215e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6819,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/4d5215e6.json
1,24cf5c1f48edb902,msmarco-v1-passage.trecdl2019,genqr_ensemble,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,4d5215e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8825,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/4d5215e6.json
1,5cd6ab2d47e8224a,msmarco-v1-passage.trecdl2019,genqr_ensemble,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,4d9adb2b,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4739,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/Qwen/Qwen2.5-72B-Instruct/bm25/4d9adb2b.json
1,5cd6ab2d47e8224a,msmarco-v1-passage.trecdl2019,genqr_ensemble,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,4d9adb2b,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.7999,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/Qwen/Qwen2.5-72B-Instruct/bm25/4d9adb2b.json
1,82bd5e7500a6859b,msmarco-v1-passage.trecdl2019,genqr_ensemble,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,4d5215e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.5979,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/Qwen/Qwen2.5-72B-Instruct/splade-pp/4d5215e6.json
1,82bd5e7500a6859b,msmarco-v1-passage.trecdl2019,genqr_ensemble,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,4d5215e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.9053,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/Qwen/Qwen2.5-72B-Instruct/splade-pp/4d5215e6.json
1,317413877c60ab2b,msmarco-v1-passage.trecdl2019,genqr_ensemble,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,09d22eb2,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6661,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/09d22eb2.json
1,317413877c60ab2b,msmarco-v1-passage.trecdl2019,genqr_ensemble,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,09d22eb2,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.852,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/09d22eb2.json
1,e94186b450bd891b,msmarco-v1-passage.trecdl2019,genqr_ensemble,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,09d22eb2,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4512,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/Qwen/Qwen2.5-7B-Instruct/bm25/09d22eb2.json
1,e94186b450bd891b,msmarco-v1-passage.trecdl2019,genqr_ensemble,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,09d22eb2,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.7952,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/Qwen/Qwen2.5-7B-Instruct/bm25/09d22eb2.json
1,720cb5b5982a9dc3,msmarco-v1-passage.trecdl2019,genqr_ensemble,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,09d22eb2,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.5948,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/Qwen/Qwen2.5-7B-Instruct/splade-pp/09d22eb2.json
1,720cb5b5982a9dc3,msmarco-v1-passage.trecdl2019,genqr_ensemble,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,09d22eb2,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8824,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/Qwen/Qwen2.5-7B-Instruct/splade-pp/09d22eb2.json
1,709fe886ef383a82,msmarco-v1-passage.trecdl2019,genqr_ensemble,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,9214a7e1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.7034,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/openai/gpt-4.1/bge-base-en-v1.5/9214a7e1.json
1,709fe886ef383a82,msmarco-v1-passage.trecdl2019,genqr_ensemble,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,9214a7e1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.887,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/openai/gpt-4.1/bge-base-en-v1.5/9214a7e1.json
1,3e80d06ca2463140,msmarco-v1-passage.trecdl2019,genqr_ensemble,openai/gpt-4.1,bm25,BM25,9214a7e1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.5589,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/openai/gpt-4.1/bm25/9214a7e1.json
1,3e80d06ca2463140,msmarco-v1-passage.trecdl2019,genqr_ensemble,openai/gpt-4.1,bm25,BM25,9214a7e1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8685,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/openai/gpt-4.1/bm25/9214a7e1.json
1,804db777441d096e,msmarco-v1-passage.trecdl2019,genqr_ensemble,openai/gpt-4.1,splade-pp,SPLADE++,9214a7e1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6859,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/openai/gpt-4.1/splade-pp/9214a7e1.json
1,804db777441d096e,msmarco-v1-passage.trecdl2019,genqr_ensemble,openai/gpt-4.1,splade-pp,SPLADE++,9214a7e1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.902,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/openai/gpt-4.1/splade-pp/9214a7e1.json
1,02132b3c449af37c,msmarco-v1-passage.trecdl2019,genqr_ensemble,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,0d366684,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6883,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/openai/gpt-4.1-nano/bge-base-en-v1.5/0d366684.json
1,02132b3c449af37c,msmarco-v1-passage.trecdl2019,genqr_ensemble,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,0d366684,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8711,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/openai/gpt-4.1-nano/bge-base-en-v1.5/0d366684.json
1,d05a1a92ddcada7b,msmarco-v1-passage.trecdl2019,genqr_ensemble,openai/gpt-4.1-nano,bm25,BM25,0d366684,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4579,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/openai/gpt-4.1-nano/bm25/0d366684.json
1,d05a1a92ddcada7b,msmarco-v1-passage.trecdl2019,genqr_ensemble,openai/gpt-4.1-nano,bm25,BM25,0d366684,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8217,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/openai/gpt-4.1-nano/bm25/0d366684.json
1,15d4d1caa3705208,msmarco-v1-passage.trecdl2019,genqr_ensemble,openai/gpt-4.1-nano,splade-pp,SPLADE++,0d366684,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6617,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/openai/gpt-4.1-nano/splade-pp/0d366684.json
1,15d4d1caa3705208,msmarco-v1-passage.trecdl2019,genqr_ensemble,openai/gpt-4.1-nano,splade-pp,SPLADE++,0d366684,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.9104,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/genqr_ensemble/openai/gpt-4.1-nano/splade-pp/0d366684.json
1,eb7a97a03a5b1ec7,msmarco-v1-passage.trecdl2019,lamer,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,cb05fbb9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.7219,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/cb05fbb9.json
1,eb7a97a03a5b1ec7,msmarco-v1-passage.trecdl2019,lamer,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,cb05fbb9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8859,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/cb05fbb9.json
1,68be0320c3759961,msmarco-v1-passage.trecdl2019,lamer,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,a045ea41,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6651,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/Qwen/Qwen2.5-72B-Instruct/bm25/a045ea41.json
1,68be0320c3759961,msmarco-v1-passage.trecdl2019,lamer,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,a045ea41,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8666,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/Qwen/Qwen2.5-72B-Instruct/bm25/a045ea41.json
1,41df03a4d84da054,msmarco-v1-passage.trecdl2019,lamer,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,cb05fbb9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6651,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/Qwen/Qwen2.5-72B-Instruct/splade-pp/cb05fbb9.json
1,41df03a4d84da054,msmarco-v1-passage.trecdl2019,lamer,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,cb05fbb9,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8956,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/Qwen/Qwen2.5-72B-Instruct/splade-pp/cb05fbb9.json
1,73a846cf910b84f8,msmarco-v1-passage.trecdl2019,lamer,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,d29432cc,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.7113,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/d29432cc.json
1,73a846cf910b84f8,msmarco-v1-passage.trecdl2019,lamer,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,d29432cc,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8668,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/d29432cc.json
1,67f45dc24ca2c49b,msmarco-v1-passage.trecdl2019,lamer,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,d29432cc,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6602,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/Qwen/Qwen2.5-7B-Instruct/bm25/d29432cc.json
1,67f45dc24ca2c49b,msmarco-v1-passage.trecdl2019,lamer,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,d29432cc,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8553,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/Qwen/Qwen2.5-7B-Instruct/bm25/d29432cc.json
1,66711eb3e485ecb1,msmarco-v1-passage.trecdl2019,lamer,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,d29432cc,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6465,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/Qwen/Qwen2.5-7B-Instruct/splade-pp/d29432cc.json
1,66711eb3e485ecb1,msmarco-v1-passage.trecdl2019,lamer,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,d29432cc,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8654,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/Qwen/Qwen2.5-7B-Instruct/splade-pp/d29432cc.json
1,d4be7ddf24e5a797,msmarco-v1-passage.trecdl2019,lamer,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.7032,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/openai/gpt-4.1/bge-base-en-v1.5/180972ca.json
1,d4be7ddf24e5a797,msmarco-v1-passage.trecdl2019,lamer,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8888,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/openai/gpt-4.1/bge-base-en-v1.5/180972ca.json
1,63c3ce02ce9a2f14,msmarco-v1-passage.trecdl2019,lamer,openai/gpt-4.1,bm25,BM25,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6368,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/openai/gpt-4.1/bm25/180972ca.json
1,63c3ce02ce9a2f14,msmarco-v1-passage.trecdl2019,lamer,openai/gpt-4.1,bm25,BM25,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8566,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/openai/gpt-4.1/bm25/180972ca.json
1,b70672ae7d83c378,msmarco-v1-passage.trecdl2019,lamer,openai/gpt-4.1,splade-pp,SPLADE++,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6836,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/openai/gpt-4.1/splade-pp/180972ca.json
1,b70672ae7d83c378,msmarco-v1-passage.trecdl2019,lamer,openai/gpt-4.1,splade-pp,SPLADE++,180972ca,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.9065,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/openai/gpt-4.1/splade-pp/180972ca.json
1,78fdf57d33b3086f,msmarco-v1-passage.trecdl2019,lamer,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,4b21ad67,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.7265,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/openai/gpt-4.1-nano/bge-base-en-v1.5/4b21ad67.json
1,78fdf57d33b3086f,msmarco-v1-passage.trecdl2019,lamer,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,4b21ad67,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8894,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/openai/gpt-4.1-nano/bge-base-en-v1.5/4b21ad67.json
1,4813531aa1f83ce8,msmarco-v1-passage.trecdl2019,lamer,openai/gpt-4.1-nano,bm25,BM25,4b21ad67,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6731,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/openai/gpt-4.1-nano/bm25/4b21ad67.json
1,4813531aa1f83ce8,msmarco-v1-passage.trecdl2019,lamer,openai/gpt-4.1-nano,bm25,BM25,4b21ad67,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8548,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/openai/gpt-4.1-nano/bm25/4b21ad67.json
1,a4920606bfbad73e,msmarco-v1-passage.trecdl2019,lamer,openai/gpt-4.1-nano,splade-pp,SPLADE++,4b21ad67,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6916,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/openai/gpt-4.1-nano/splade-pp/4b21ad67.json
1,a4920606bfbad73e,msmarco-v1-passage.trecdl2019,lamer,openai/gpt-4.1-nano,splade-pp,SPLADE++,4b21ad67,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8975,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/lamer/openai/gpt-4.1-nano/splade-pp/4b21ad67.json
1,50f0e78bf714634c,msmarco-v1-passage.trecdl2019,mugi,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,9fdfa487,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.7512,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/9fdfa487.json
1,50f0e78bf714634c,msmarco-v1-passage.trecdl2019,mugi,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,9fdfa487,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.9071,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/9fdfa487.json
1,b8d5bfc95f0c4b50,msmarco-v1-passage.trecdl2019,mugi,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,e451f4f4,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6911,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/Qwen/Qwen2.5-72B-Instruct/bm25/e451f4f4.json
1,b8d5bfc95f0c4b50,msmarco-v1-passage.trecdl2019,mugi,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,e451f4f4,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.9055,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/Qwen/Qwen2.5-72B-Instruct/bm25/e451f4f4.json
1,d5b50b564ccc29e8,msmarco-v1-passage.trecdl2019,mugi,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,9fdfa487,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6746,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/Qwen/Qwen2.5-72B-Instruct/splade-pp/9fdfa487.json
1,d5b50b564ccc29e8,msmarco-v1-passage.trecdl2019,mugi,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,9fdfa487,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.9275,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/Qwen/Qwen2.5-72B-Instruct/splade-pp/9fdfa487.json
1,d808a5c2486f3fcb,msmarco-v1-passage.trecdl2019,mugi,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,a8cc6a75,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6869,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/a8cc6a75.json
1,d808a5c2486f3fcb,msmarco-v1-passage.trecdl2019,mugi,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,a8cc6a75,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8781,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/a8cc6a75.json
1,0bd45569e0452bd6,msmarco-v1-passage.trecdl2019,mugi,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,a8cc6a75,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.6394,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/Qwen/Qwen2.5-7B-Instruct/bm25/a8cc6a75.json
1,0bd45569e0452bd6,msmarco-v1-passage.trecdl2019,mugi,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,a8cc6a75,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8732,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/Qwen/Qwen2.5-7B-Instruct/bm25/a8cc6a75.json
1,e0b6047be3d4daf2,msmarco-v1-passage.trecdl2019,mugi,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,a8cc6a75,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.5773,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/Qwen/Qwen2.5-7B-Instruct/splade-pp/a8cc6a75.json
1,e0b6047be3d4daf2,msmarco-v1-passage.trecdl2019,mugi,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,a8cc6a75,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8929,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/Qwen/Qwen2.5-7B-Instruct/splade-pp/a8cc6a75.json
1,d06376bffb72cbc3,msmarco-v1-passage.trecdl2019,mugi,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,5ccfe262,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.7351,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/openai/gpt-4.1/bge-base-en-v1.5/5ccfe262.json
1,d06376bffb72cbc3,msmarco-v1-passage.trecdl2019,mugi,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,5ccfe262,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_1000,0.8869,43,0.0,legacy-backfill,reproducibility/data/runs/msmarco-v1-passage.trecdl2019/mugi/openai/gpt-4.1/bge-base-en-v1.5/5ccfe262.json
